session_id,timestamp,user_message,bot_message,user_length,bot_length,user_words,bot_words,reference_answer,retrieval_score,source_file,bleu_score,rouge_l_score,levenshtein_similarity,bert_score_f1
  File ""D:\NT_INTERN\Frontend_promo_googleai\.venv\Lib\site-packages\google\api_core\retry\retry_unary.py"", line 294, in retry_wrapped_func
    return retry_target(
           ^^^^^^^^^^^^^
  File ""D:\NT_INTERN\Frontend_promo_googleai\.venv\Lib\site-packages\google\api_core\retry\retry_unary.py"", line 156, in retry_target
    next_sleep = _retry_error_helper(
                 ^^^^^^^^^^^^^^^^^^^^
  File ""D:\NT_INTERN\Frontend_promo_googleai\.venv\Lib\site-packages\google\api_core\retry\retry_base.py"", line 214, in _retry_error_helper
    raise final_exc from source_exc
  File ""D:\NT_INTERN\Frontend_promo_googleai\.venv\Lib\site-packages\google\api_core\retry\retry_unary.py"", line 147, in retry_target
    result = target()
             ^^^^^^^^
  File ""D:\NT_INTERN\Frontend_promo_googleai\.venv\Lib\site-packages\google\api_core\timeout.py"", line 130, in func_with_timeout
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File ""D:\NT_INTERN\Frontend_promo_googleai\.venv\Lib\site-packages\google\api_core\grpc_helpers.py"", line 77, in error_remapped_callable
    raise exceptions.from_grpc_error(exc) from exc
google.api_core.exceptions.ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 5, model: gemini-2.5-flash
Please retry in 27.324090702s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 5
}
, retry_delay {
  seconds: 27
}
]",43,4593,1,315,• ซิม my 700 MHz อินเทอร์เน็ต 15 Mbps จํากัด 20 GB nan nan nan nan nan,0.2076505568956374,[เน็ตบ้าน] New NT SME Plus Fixed IP.xlsx,0.0,0.0,0.009797517962116253,0.49603432416915894
17,2026-01-14 07:02:21.949027,แนะนำแพ็กเกจอินเทอร์เน็ตหน่อย,"ผมยินดีช่วยแนะนำครับ! ไม่ทราบว่าคุณสนใจเป็น:
🏠 เน็ตบ้าน/ไฟเบอร์ (สำหรับใช้ที่บ้านหรือออฟฟิศ) หรือ
📱 เน็ตมือถือ (สำหรับสมาร์ทโฟน) ครับ?",29,134,1,10,อินเทอร์เน็ต 6 GB,0.3879295428869513,[เน็ตมือถือ] TOTMOBILE START UP (โปรโมชั่นรายเดือน).xlsx,0.0,0.0,0.08955223880597019,0.6265770792961121
17,2026-01-14 07:02:31.886323,เน็ตบ้าน,"NT มีแพ็กเกจอินเทอร์เน็ตบ้านที่น่าสนใจดังนี้ครับ:

**1. โปร NT Mesh Gigabit Fiber V.2 (เน็ตแรงบ้านฉัน ชัดทั่วทั้งบ้าน)**
สำหรับลูกค้าที่ต้องการความเร็วสูงและสัญญาณครอบคลุมทั่วบ้าน

| ชื่อโปรโมชั่น | ความเร็ว (DL/UL) | ราคา (ต่อเดือน) | รายละเอียดเพิ่มเติม |
| :--- | :--- | :--- | :--- |
| **NT Mesh Gigabit Fiber V.2** | 1 Gbps | เริ่มต้น **590 บาท** | สมัครวันนี้ รับสิทธิ์ยืมฟรี! **WiFi6 Router** หรือ **Mesh WiFi6 Router** |

**2. โปรโมชั่น NT Home Internet พร้อมบริการเสริม (แพ็กเกจที่มีบริการเสริม)**
แพ็กเกจเหล่านี้มีตัวเลือกบริการเสริมเพิ่มเติม และมีระยะเวลาสัญญา 24 หรือ 36 รอบบิล

| ความเร็ว (DL/UL) | ราคา (ต่อเดือน) (24 รอบบิล) | ราคา (ต่อเดือน) (36 รอบบิล) | บริการเสริมในแพ็กเกจ |
| :--- | :--- | :--- | :--- |
| **1000/500 Mbps** | 3090 บาท | 2890 บาท | ไม่มี |
| **1000/500 Mbps** | 3590 บาท | 3390 บาท | **เลือกได้ 1 รายการ:** IP Phone 1 เลขหมาย + ซิม my 700 MHz 1 ซิม, หรือ IP Phone 2 เลขหมาย, หรือ ซิม my 700 MHz 2 ซิม |
| **1000/1000 Mbps** | 3590 บาท | 3390 บาท | ไม่มี |
| **1000/1000 Mbps** | 3990 บาท | 3790 บาท | **เลือกได้ 1 รายการ:** IP Phone 1 เลขหมาย + ซิม my 700 MHz 1 ซิม, หรือ IP Phone 2 เลขหมาย, หรือ ซิม my 700 MHz 2 ซิม |

**รายละเอียดบริการเสริมในแพ็กเกจ (สำหรับแพ็กเกจที่มีบริการเสริม):**
*   **IP Phone:**
    *   โทรเบอร์บ้าน NT ทั่วไทย ฟรี 24 ชั่วโมง
    *   โทรนอกโครงข่าย และมือถือทุกค่าย ฟรี 1,200 บาท/เลขหมาย/รอบบิล
*   **ซิม my 700 MHz:**
    *   อินเทอร์เน็ต 15 Mbps จํากัด 20 GB (หลังจากนั้น FUP 384 Kbps)
*   **อุปกรณ์:** รับสิทธิ์ยืมฟรี! **Mesh WiFi6 Router** 2 ตัว
*   **ทีมดูแล:** พร้อมทีมดูแลการใช้งาน แก้ปัญหาเบื้องต้นภายใน 12 ชั่วโมง ตลอดอายุการใช้งาน

คุณสนใจแพ็กเกจไหนเป็นพิเศษ หรือต้องการข้อมูลเพิ่มเติมเกี่ยวกับแพ็กเกจใดเป็นพิเศษไหมครับ?",8,1695,1,242,• IP Phone โทรเบอร์บ้าน NT ทั่วไทย ฟรี 24 ชั่วโมง nan nan nan nan nan,0.1826073839969481,[เน็ตบ้าน] New NT SME Plus Fixed IP.xlsx,0.013330618113755648,0.07017543859649124,0.03126843657817113,0.591161847114563
17,2026-01-14 07:05:33.549552,ตอนนี้ NT มีโปรโมชั่นเน็ตอะไรบ้าง,"NT มีโปรโมชั่นอินเทอร์เน็ตบ้านที่น่าสนใจดังนี้ครับ:

**1. โปร NT Mesh Gigabit Fiber V.2 (เน็ตแรงบ้านฉัน ชัดทั่วทั้งบ้าน)**
สำหรับลูกค้าที่ต้องการความเร็วสูงและสัญญาณครอบคลุมทั่วบ้าน สมัครได้ตั้งแต่วันนี้ – 30 พ.ย. 68 ครับ

**แพ็กเกจ Basic (สัญญา 12 เดือน)**
สมัครวันนี้ รับสิทธิ์ยืมฟรี! **WiFi6 Router** 2 ตัว

| ความเร็วสูงสุด (DL/UL) | ค่าบริการ (บาท/เดือน) | บริการเสริมที่เลือกได้ (เลือก 1 รายการ) |
| :--- | :--- | :--- |
| **1000/300 Mbps** | 590 | ไม่มี |
| **1000/500 Mbps** | 690 | ไม่มี |
| **1000/500 Mbps** | 790 | IP Phone 1 เลขหมาย (โทร NT ทั่วไทยฟรี 24 ชม., โทรนอกโครงข่าย/มือถือฟรี 420 บาท/เดือน) หรือ NT NET PLAY (เลือกกล่อง IPTV หรือ C nema) |
| **1000/1000 Mbps** | 990 | ไม่มี |
| **1000/1000 Mbps** | 1090 | IP Phone 1 เลขหมาย (โทร NT ทั่วไทยฟรี 24 ชม., โทรนอกโครงข่าย/มือถือฟรี 700 บาท/เดือน) หรือ NT NET PLAY (เลือกกล่อง IPTV หรือ C nema) |

**แพ็กเกจ Premium (สัญญา 24 เดือน)**
สมัครวันนี้ รับสิทธิ์ยืมฟรี! **Mesh WiFi6 Router** 2 ตัว

| ความเร็วสูงสุด (DL/UL) | ค่าบริการ (บาท/เดือน) | บริการเสริมที่เลือกได้ (เลือก 1 รายการ) |
| :--- | :--- | :--- |
| **1000/300 Mbps** | 790 | ไม่มี |
| **1000/500 Mbps** | 890 | ไม่มี |
| **1000/500 Mbps** | 990 | IP Phone 1 เลขหมาย (โทร NT ทั่วไทยฟรี 24 ชม., โทรนอกโครงข่าย/มือถือฟรี 700 บาท/เดือน) หรือ NT NET PLAY (เลือกกล่อง IPTV หรือ C nema) |
| **1000/1000 Mbps** | 1090 | ไม่มี |
| **1000/1000 Mbps** | 1190 | IP Phone 1 เลขหมาย (โทร NT ทั่วไทยฟรี 24 ชม., โทรนอกโครงข่าย/มือถือฟรี 700 บาท/เดือน) หรือ NT NET PLAY (เลือกกล่อง IPTV หรือ C nema) |

**รายละเอียดเพิ่มเติมสำหรับ IP Phone ในแพ็กเกจ Premium:**
*   โทรเบอร์บ้าน NT ทั่วไทย ฟรี 24 ชั่วโมง
*   โทรนอกโครงข่าย และมือถือทุกค่าย ฟรี 1,200 บาท/เลขหมาย/รอบบิล
*   ซิม my 700 MHz อินเทอร์เน็ต 15 Mbps จํากัด 20 GB (หลังจากนั้น FUP 384 Kbps)

สนใจแพ็กเกจไหนเป็นพิเศษ หรือต้องการข้อมูลเพิ่มเติมเกี่ยวกับแพ็กเกจใดเป็นพิเศษไหมครับ?",33,1847,3,274,โปรโมชั่น ค่าบริการ (บาท/เดือน) Internet (GB) FUP (Mbps) เพิ่มเติม,0.4152926049134547,[เน็ตมือถือ] NT Corporate Ultra Net (โปรโมชั่นรายเดือน).xlsx,0.007206779447634934,0.029411764705882356,0.03356794802382246,0.6451907753944397
17,2026-01-14 07:05:54.478071,โปรไหนคุ้มสุด สำหรับใช้งานทั่วไป,"สำหรับ ""ใช้งานทั่วไป"" ที่ต้องการความคุ้มค่าสูงสุด ผมขอแนะนำโปรโมชั่น **NT Mesh Gigabit Fiber V.2 แพ็กเกจ Basic ความเร็ว 1000/300 Mbps** ครับ

| ชื่อโปรโมชั่น | ความเร็ว (DL/UL) | ราคา (ต่อเดือน) | รายละเอียดเพิ่มเติม |
| :--- | :--- | :--- | :--- |
| **NT Mesh Gigabit Fiber V.2 (Basic)** | **1000/300 Mbps** | **590 บาท** | สัญญา 12 เดือน, รับสิทธิ์ยืมฟรี! **WiFi6 Router** 2 ตัว |

**ทำไมถึงคุ้มค่าสำหรับใช้งานทั่วไป:**
*   **ความเร็วสูงเหลือเฟือ:** ความเร็วดาวน์โหลด 1000 Mbps (1 Gbps) นั้นสูงมากสำหรับการใช้งานทั่วไปในครัวเรือน ไม่ว่าจะเป็นการดูหนัง 4K สตรีมมิ่ง เล่นเกมออนไลน์ ทำงานที่บ้าน หรือเรียนออนไลน์ ก็สามารถทำได้อย่างราบรื่นพร้อมกันหลายอุปกรณ์
*   **ราคาประหยัด:** ด้วยราคาเพียง 590 บาทต่อเดือน ทำให้เป็นแพ็กเกจ Gigabit ที่เข้าถึงได้ง่ายและคุ้มค่าที่สุด
*   **อุปกรณ์ฟรี:** ได้รับสิทธิ์ยืมฟรี! **WiFi6 Router** 2 ตัว ซึ่งจะช่วยให้คุณกระจายสัญญาณ Wi-Fi ได้ดีขึ้นและรองรับอุปกรณ์รุ่นใหม่ๆ ได้อย่างเต็มประสิทธิภาพ
*   **ระยะเวลาสัญญาเหมาะสม:** สัญญา 12 เดือนไม่ยาวจนเกินไป ทำให้มีความยืดหยุ่นในการใช้งาน

แพ็กเกจนี้เหมาะสำหรับผู้ที่ต้องการอินเทอร์เน็ตที่เร็วแรง ตอบโจทย์ทุกการใช้งานในชีวิตประจำวัน โดยไม่ต้องจ่ายในราคาที่สูงเกินไปครับ",32,1144,2,102,สำหรับลูกค้า NT Mobile ที่โอนย้ายอัตโนมัติมายัง my by NT nan nan nan nan,0.2511685392986766,[เน็ตมือถือ] NT Flexy Talk (โปรโมชั่นรายเดือน).xlsx,0.001240344865209797,0.0816326530612245,0.04195804195804198,0.6126332879066467
17,2026-01-14 07:07:57.168721,ย้ายค่ายมา NT มีโปรพิเศษหรือไม่,"สำหรับลูกค้าที่ย้ายค่ายมา NT โดยทั่วไปแล้วโปรโมชั่นอินเทอร์เน็ตบ้านที่ผมได้แจ้งไปก่อนหน้านี้ (**NT Mesh Gigabit Fiber V.2** และ **NT Home Internet พร้อมบริการเสริม**) จะเป็นโปรโมชั่นมาตรฐานที่ลูกค้าใหม่ รวมถึงผู้ที่ย้ายค่ายสามารถสมัครได้เลยครับ

NT ไม่ได้มีโปรโมชั่นที่ระบุชื่อเฉพาะเจาะจงว่า ""โปรย้ายค่าย"" แต่โปรโมชั่นที่มีอยู่แล้วนั้นก็ถือว่าเป็นข้อเสนอที่ดีสำหรับผู้ที่ต้องการสมัครบริการใหม่ครับ

คุณสนใจโปรโมชั่น **NT Mesh Gigabit Fiber V.2** หรือ **NT Home Internet พร้อมบริการเสริม** ตัวไหนเป็นพิเศษไหมครับ? หรือต้องการให้ผมอธิบายรายละเอียดเพิ่มเติมของโปรโมชั่นใดอีกครั้ง?",31,577,3,32,แพ็กเกจ ค่าโทรเฉลี่ย (บาท/นาที) ค่าอินเทอร์เน็ตเฉลี่ย (บาท/MB) nan nan nan,0.3246847164940323,[เน็ตมือถือ] Corporate Ultra Max ( โปรโมชั่นรายเดือน).xlsx,0.00402899484413971,0.0,0.06932409012131713,0.6178060173988342
17,2026-01-14 07:08:30.648907,เน็ตบ้าน NT แรงไหม / หลุดบ่อยไหม,"ขออภัยครับ ในฐานะผู้ช่วยดิจิทัล ผมไม่สามารถให้ข้อมูลเชิงประสิทธิภาพการใช้งานจริง เช่น ความเร็วที่แท้จริงภายใต้สภาพแวดล้อมต่างๆ หรือความถี่ในการหลุดของสัญญาณได้โดยตรงครับ เนื่องจากปัจจัยเหล่านี้ขึ้นอยู่กับหลายอย่าง เช่น พื้นที่ให้บริการ การติดตั้ง และปริมาณการใช้งานในช่วงเวลานั้นๆ ครับ

ผมสามารถให้ข้อมูลเกี่ยวกับ **ความเร็วสูงสุดตามแพ็กเกจ** ที่ NT นำเสนอ และรายละเอียดของโปรโมชั่นต่างๆ ครับ

หากคุณต้องการสอบถามเกี่ยวกับประสบการณ์ใช้งานจริง หรือตรวจสอบความครอบคลุมและคุณภาพสัญญาณในพื้นที่ของคุณ ผมแนะนำให้ติดต่อ NT Contact Center 1888 หรือสอบถามที่ศูนย์บริการ NT ใกล้บ้าน เพื่อขอข้อมูลที่เจาะจงกับพื้นที่ของคุณได้โดยตรงครับ

คุณสนใจให้ผมแนะนำแพ็กเกจเน็ตบ้านอีกครั้ง หรือมีคำถามเกี่ยวกับโปรโมชั่นอื่นๆ ของ NT ไหมครับ?",32,718,5,35,"NT บริษัท โทรคมนาคมแห่งชาติ จำกัด (มหาชน) NT Fiber Plus 500.0 500.0 nan 645.0 1. ชิม my 700 MHz เน็ต 15 Mbps 10 GB (FUP 384 Kbps)
2. NT Voice IP Phone 1 เลขหมาย
- โทรเบอร์บ้าน NT ทั่วไทย ฟรี 24 ชั่วโมง
- โทรนอกโครงข่าย และมือถือทุกค่าย ฟรี 250 บาท nan",0.210638033158669,[เน็ตบ้าน] NT Fiber Plus.xlsx,0.004963711545479858,0.20512820512820512,0.10724233983286913,0.617337167263031
17,2026-01-14 07:08:47.548179,บ้านมีหลายคนใช้ ควรเลือก กี่ Mbps,"เมื่อบ้านมีหลายคนใช้งาน การเลือกความเร็วอินเทอร์เน็ตที่เหมาะสมเป็นสิ่งสำคัญเพื่อให้ทุกคนใช้งานได้อย่างราบรื่นครับ โดยทั่วไปแล้ว ผมจะแนะนำให้พิจารณาจากกิจกรรมที่สมาชิกในบ้านทำเป็นประจำ:

**1. พิจารณาจากกิจกรรมที่ใช้งาน:**

*   **ใช้งานทั่วไป (ดูหนัง HD, ท่องเว็บ, โซเชียลมีเดีย, เรียนออนไลน์ 1-2 คน):** ความเร็วระดับ **300-500 Mbps** ก็เพียงพอสำหรับหลายคนในบ้านแล้วครับ
*   **ใช้งานหนักขึ้น (ดูหนัง 4K หลายจอ, เล่นเกมออนไลน์หลายคน, Live สด, Work From Home/Study From Home พร้อมกันหลายคน, ดาวน์โหลด/อัปโหลดไฟล์ขนาดใหญ่):** แนะนำให้เลือกความเร็วระดับ **1000 Mbps (1 Gigabit)** ขึ้นไปครับ เพื่อให้รองรับการใช้งานที่หลากหลายและหนักหน่วงได้โดยไม่สะดุด

**2. แนะนำแพ็กเกจของ NT สำหรับบ้านที่มีหลายคน:**

เนื่องจาก NT มีแพ็กเกจ Gigabit ที่คุ้มค่า ผมจึงแนะนำแพ็กเกจเหล่านี้สำหรับบ้านที่มีหลายคนครับ

| ชื่อโปรโมชั่น | ความเร็ว (DL/UL) | เหมาะสำหรับ |
| :--- | :--- | :--- |
| **NT Mesh Gigabit Fiber V.2 (Basic)** | **1000/300 Mbps** | การใช้งานทั่วไปถึงปานกลางของหลายคนในบ้าน ดูหนัง 4K ได้สบายๆ |
| **NT Mesh Gigabit Fiber V.2 (Basic)** | **1000/500 Mbps** | การใช้งานที่ต้องการความเร็วอัปโหลดสูงขึ้นเล็กน้อย เหมาะกับคนทำงานที่บ้าน |
| **NT Mesh Gigabit Fiber V.2 (Basic/Premium)** | **1000/1000 Mbps** | การใช้งานหนักมากๆ ดาวน์โหลด/อัปโหลดไฟล์ขนาดใหญ่บ่อยๆ เล่นเกมออนไลน์จริงจังพร้อมกันหลายคน |

**สรุปสำหรับบ้านที่มีหลายคนใช้:**

เพื่อประสบการณ์การใช้งานที่ดีที่สุดและเพียงพอต่อความต้องการของทุกคน ผมขอแนะนำ **NT Mesh Gigabit Fiber V.2 ความเร็วเริ่มต้นที่ 1000/300 Mbps (ในราคา 590 บาทต่อเดือน)** เป็นตัวเลือกที่คุ้มค่าและรองรับการใช้งานของหลายคนได้อย่างสบายๆ ครับ และหากคุณมีกิจกรรมที่ต้องอัปโหลดข้อมูลจำนวนมากหรือเล่นเกมออนไลน์จริงจัง การขยับไปที่แพ็กเกจ **1000/1000 Mbps** จะช่วยให้การใช้งานลื่นไหลมากยิ่งขึ้นครับ

คุณสนใจแพ็กเกจไหนเป็นพิเศษไหมครับ?",33,1746,4,133,แพ็กเกจ (บาท/เดือน) โทรฟรีทุกเครือข่าย (นาที) โทรฟรีในเครือข่าย + เบอร์บ้าน อินเทอร์เน็ต (GB) ความเร็ว FUP (Mbps) โทรเฉลี่ย (บ./นาที) เน็ตเฉลี่ย (บ./MB),0.2143687396097865,[เน็ตมือถือ] NT Flexy Net (โปรโมชั่นรายเดือน).xlsx,0.0014988372317254796,0.027027027027027025,0.06013745704467355,0.6699820160865784
17,2026-01-14 07:09:30.889322,เน็ตมือถือ 4G / 5G ครอบคลุมพื้นที่ไหนบ้าง,"ขออภัยครับ ผมไม่สามารถให้ข้อมูลเกี่ยวกับความครอบคลุมของพื้นที่ให้บริการ 4G / 5G ของ NT ได้โดยตรงครับ เนื่องจากข้อมูลความครอบคลุมของสัญญาณเครือข่ายมีการเปลี่ยนแปลงและขึ้นอยู่กับปัจจัยหลายอย่าง

หากคุณต้องการตรวจสอบพื้นที่ให้บริการของ NT (my by NT) สำหรับ 4G หรือ 5G ผมแนะนำให้คุณตรวจสอบได้จากช่องทางเหล่านี้ครับ:

*   **เว็บไซต์ NT (my by NT):** โดยปกติแล้วจะมีแผนที่แสดงพื้นที่ให้บริการบนเว็บไซต์
*   **NT Contact Center:** โทร 1888 เพื่อสอบถามข้อมูลที่แม่นยำที่สุดเกี่ยวกับพื้นที่ที่คุณใช้งาน

ผมสามารถให้ข้อมูลได้เฉพาะเกี่ยวกับโปรโมชั่นและแพ็กเกจอินเทอร์เน็ตของ NT เท่านั้นครับ มีคำถามเกี่ยวกับแพ็กเกจเน็ตมือถือของ NT ที่ผมพอจะช่วยได้ไหมครับ?",41,644,5,39,อินเทอร์เน็ต 6 GB,0.3323487111048137,[เน็ตมือถือ] TOTMOBILE START UP (โปรโมชั่นรายเดือน).xlsx,0.0,0.0,0.021739130434782594,0.6062051057815552
17,2026-01-14 07:10:02.099266,มี โปรรายวัน / รายสัปดาห์ / รายเดือน ไหม,"NT มีโปรโมชั่นเน็ตมือถือแบบ **รายเดือน** ให้เลือกครับ แต่ผมไม่พบข้อมูลโปรโมชั่นแบบรายวันหรือรายสัปดาห์ในขณะนี้ครับ

สำหรับโปรโมชั่นรายเดือน ผมมีแพ็กเกจ **NT Corporate Ultra Net** ที่น่าสนใจดังนี้ครับ:

| โปรโมชั่น | ค่าบริการ (บาท/เดือน) | Internet (GB) | FUP (Mbps) | เพิ่มเติม |
| :--- | :--- | :--- | :--- | :--- |
| **Corporate Ultra Net 299** | 299 | 20 | 4 | ค่าโทร 0.75 บาท/นาที, SMS 0.75 บาท/ข้อความ, อินเทอร์เน็ตส่วนเกิน 0.25 บาท/MB |
| **Corporate Ultra Net 399** | 399 | 30 | 4 | ค่าโทร 0.75 บาท/นาที, SMS 0.75 บาท/ข้อความ, อินเทอร์เน็ตส่วนเกิน 0.25 บาท/MB |
| **Corporate Ultra Net 499** | 499 | 50 | 6 | ค่าโทร 0.75 บาท/นาที, SMS 0.75 บาท/ข้อความ, อินเทอร์เน็ตส่วนเกิน 0.25 บาท/MB |
| **Corporate Ultra Net 599** | 599 | 70 | 6 | ค่าโทร 0.75 บาท/นาที, SMS 0.75 บาท/ข้อความ, อินเทอร์เน็ตส่วนเกิน 0.25 บาท/MB |
| **Corporate Ultra Net 699** | 699 | 90 | 10 | ค่าโทร 0.75 บาท/นาที, SMS 0.75 บาท/ข้อความ, อินเทอร์เน็ตส่วนเกิน 0.25 บาท/MB |
| **Corporate Ultra Net 899** | 899 | 120 | 10 | ค่าโทร 0.75 บาท/นาที, SMS 0.75 บาท/ข้อความ, อินเทอร์เน็ตส่วนเกิน 0.25 บาท/MB |

**หมายเหตุ:**
*   ผู้ใช้บริการซิมการ์ด NT Mobile สามารถรับสิทธิ์ใช้บริการตามแพ็กเกจได้ต่อเนื่องถึง 30 มิ.ย. 69 เมื่อระบบทําการโอนย้ายอัตโนมัติมายังบริการ my by NT รองรับคลื่น 700 MHz สําเร็จ
*   อัตราค่าบริการยังไม่รวมภาษีมูลค่าเพิ่ม

นอกจากนี้ยังมีโปรโมชั่น **NT Flexy Talk** ซึ่งเป็นโปรโมชั่นรายเดือนที่เน้นการโทรฟรีในเครือข่ายครับ

คุณสนใจโปรโมชั่น NT Corporate Ultra Net ตัวไหนเป็นพิเศษไหมครับ?",40,1476,7,199,ประเภทแพ็กเกจ รายเดือน (Postpaid),0.5260998168299067,[เน็ตมือถือ] TOTMOBILE START UP (โปรโมชั่นรายเดือน).xlsx,0.0008684109309530071,0.0,0.018292682926829285,0.571560800075531
17,2026-01-14 07:11:01.207745,ถ้าเน็ตมีปัญหา ต้องติดต่อที่ไหน,"หากเน็ตของคุณมีปัญหา คุณสามารถติดต่อ NT ได้ตามช่องทางเหล่านี้ครับ:

